InvoiceWeek,amount
25,3214.5
25,3889.0
25,802.8
25,2430.0
25,1851.4
25,4027.2
25,12857.0
25,1929.0
25,509.1
25,1060.5
25,4000.0
25,4825.0
25,1157.25
25,7425.0
25,4821.5
25,2661.4
25,1041.5
25,1414.0
25,1156.0
25,5091.0
25,1208.2
25,848.4
25,3661.0
25,1285.7
25,988.5
25,752.1
25,2571.45
25,2227.5
25,2223.9
25,2430.0
25,5914.4
25,2013.6
25,2314.2
25,3020.5
25,1542.9
25,2082.9
25,173.6
25,4050.0
25,763.8
25,925.8
25,2603.7
25,2082.6
25,3760.5
25,2086.8
25,1977.0
25,3471.4
25,10414.2
25,3471.0
25,1272.9
25,2545.8
25,810.0
25,3008.4
25,1318.0
25,3471.5
25,1272.8
25,1145.7
25,2893.0
25,2306.4
25,1157.1
25,636.4
25,604.1
25,13365.0
25,9257.0
25,1157.1
25,3760.5
25,7714.0
25,1272.8
25,5207.1
25,3471.0
25,1909.2
25,2745.8
25,4262.0
25,1041.5
25,8910.0
25,2227.5
25,1909.5
25,426.2
25,1851.4
25,1909.2
25,1909.5
25,763.8
25,2131.0
25,2545.5
25,3954.0
25,4165.8
25,1388.6
25,18514.4
25,2545.5
25,11456.1
25,2545.5
25,1272.8
25,6060.0
25,6864.5
25,2227.5
25,509.1
25,1903.5
25,3471.0
25,947.2
25,347.14
25,1032.6
25,17357.0
25,8100.0
25,2603.5
25,3214.0
25,2306.4
25,1330.7
25,1006.8
25,830.8
25,13365.0
25,925.8
25,520.8
25,1305.6
25,8100.0
25,520.8
25,9218.0
25,3263.0
25,20827.8
25,7810.5
25,2430.0
25,1335.0
25,5217.0
25,1735.75
25,7000.5
25,1318.0
25,6364.0
25,694.3
25,8910.0
25,231.42
25,4564.0
25,231.42
25,13729.0
25,231.42
25,1735.8
25,5554.32
25,833.8
25,381.87
25,6364.0
25,954.5
25,988.5
25,636.4
25,763.6
25,1909.0
25,7810.5
25,5998.68
25,1909.2
25,763.8
25,5091.0
25,3819.0
25,137.29
25,1504.2
25,1909.5
25,520.7
25,1357.8
25,4512.6
25,925.7
25,4179.0
25,2416.4
25,296.55
25,277.7
25,1330.8
25,10414.2
25,1041.3
25,1041.42
25,274.58
25,266.14
25,3054.6
25,3054.6
25,868.0
25,405.0
25,4612.8
25,4050.0
25,1145.7
25,5728.5
25,694.2
25,686.45
26,1253.7
26,2545.5
26,462.9
26,3017.2
26,2965.5
26,4860.0
26,1131.2
26,6942.4
26,763.8
26,3818.7
26,416.6
26,2314.2
26,5931.0
26,5554.2
26,473.6
26,1735.8
26,954.5
26,1620.0
26,2507.1
26,8487.0
26,1253.7
26,1043.4
26,424.2
26,2545.5
26,5207.0
26,1562.1
26,3999.12
26,1272.9
26,3182.0
26,5786.0
26,1555.6
26,2314.2
26,5786.0
26,4564.0
26,985.8
26,1157.1
26,1527.3
26,417.9
26,353.55
26,1446.5
26,2603.5
26,2430.0
26,15000.0
26,1318.0
26,5207.1
26,4628.5
26,1620.0
26,318.2
26,3182.0
26,15042.0
26,790.77
26,1301.7
26,1145.4
26,3471.3
26,3054.6
26,302.0
26,2603.5
26,1735.8
26,6942.6
26,4118.7
26,1382.7
26,4173.6
26,4050.0
26,763.8
26,520.7
26,1504.2
26,1909.0
26,231.45
26,381.9
26,8237.4
26,2965.2
26,2256.3
26,1388.6
26,12149.9
26,10414.2
26,810.0
26,1157.1
26,520.8
26,1909.5
26,3471.0
26,1145.7
26,1043.4
26,5091.0
26,2603.5
26,8331.3
26,868.0
26,462.9
26,1600.0
26,2368.0
26,671.2
26,2430.0
26,1536.3
26,11571.0
26,848.6
26,1909.0
26,9257.0
26,1909.5
26,1909.5
26,4339.2
26,1909.2
26,1504.2
26,1620.0
26,2034.0
26,3960.0
26,1735.8
26,1388.4
26,3182.0
26,1250.0
26,3600.0
26,1527.3
26,1735.5
26,1224.0
26,4628.4
26,2430.0
26,1272.9
26,3624.6
26,2603.5
26,2545.5
26,3471.5
26,2636.0
26,1157.1
26,1527.3
26,3182.0
26,7636.5
26,381.9
26,1272.9
26,5217.0
26,5207.0
26,636.4
26,7638.0
26,2089.5
26,1318.0
26,426.2
26,1318.0
26,732.2
26,1273.0
26,1482.6
26,5091.0
26,1735.5
26,2131.0
26,190.9
26,520.8
26,1272.8
26,1812.3
26,972.0
26,173.6
26,8678.5
26,2430.0
26,19285.0
26,659.0
26,6364.0
26,69.43
26,810.0
26,3008.4
26,4628.5
26,4860.1
26,752.1
26,2430.0
26,1043.4
26,0.0
26,462.9
26,3124.2
26,925.7
26,891.0
26,2520.42
26,867.9
26,68645.0
26,8524.0
26,4118.7
26,604.1
26,3182.0
26,1272.9
26,1851.4
26,2603.5
26,7521.0
26,3760.5
26,3819.0
26,7636.8
26,5207.1
26,2777.0
26,2218.0
26,1504.2
26,9257.0
26,11571.0
26,4050.0
26,1041.3
26,7810.65
26,10414.0
26,1620.0
26,1909.0
26,2545.5
26,1562.1
26,3471.5
26,2673.0
26,17357.0
26,1620.0
26,6109.2
26,2545.5
26,2314.5
26,6364.0
26,5786.0
26,5207.4
26,1157.1
26,10543.2
26,1272.8
26,1273.0
26,4860.0
26,2545.5
26,2603.7
26,4179.0
26,7249.2
26,14001.0
26,1620.0
26,10434.0
26,988.5
26,4564.0
26,1736.0
26,4114.0
26,2314.5
26,8910.0
26,4628.5
26,1977.0
26,2661.4
26,3182.0
26,1909.5
26,1909.5
26,2314.2
26,5785.5
26,1581.6
26,3760.5
26,1157.2
26,1852.8
26,1384.6
26,822.8
26,2635.9
26,8910.0
26,1388.6
26,1260.0
26,5207.1
26,173.6
26,694.3
26,925.8
26,1909.0
26,2218.0
26,868.0
26,1336.5
26,810.0
26,2545.5
26,462.9
26,659.0
26,5785.5
26,4050.0
26,3472.0
26,3124.2
26,1318.0
26,381.9
26,1388.5
26,4860.0
26,1735.8
26,1620.0
26,1620.0
26,445.5
26,2089.5
26,520.7
26,7636.0
26,1909.5
26,659.0
26,3819.0
26,1647.5
26,2507.4
26,1812.3
26,2603.5
26,2218.0
26,1208.2
26,2603.55
26,636.4
26,0.0
26,296.55
26,4628.5
26,1527.3
26,7998.24
26,456.4
26,1620.0
26,2290.8
26,16200.0
26,694.2
26,2082.9
26,752.1
26,1273.0
26,1330.8
26,0.0
26,444.78
26,4860.0
26,1041.4
26,2965.5
26,810.0
26,912.8
26,833.8
26,16716.0
26,1735.7
26,4050.0
26,925.72
26,12082.0
26,7810.5
26,2800.2
26,5998.68
26,3471.3
26,636.4
26,3760.5
26,509.2
26,2545.5
26,289.3
26,833.8
26,15273.0
26,4628.6
26,1562.1
26,10414.0
26,3394.5
26,3920.88
26,2256.3
26,4169.0
26,925.7
26,5346.0
26,2314.2
26,1336.5
26,810.0
26,16200.0
26,318.2
26,3819.0
26,1851.4
26,0.0
26,2256.3
26,752.1
26,1909.5
26,5207.1
26,1562.13
26,1591.0
26,347.13
26,5207.0
26,960.0
26,18514.0
26,900.0
26,3760.5
26,2121.5
26,8745.51
26,2893.0
26,2314.2
26,868.0
26,3471.3
26,659.0
26,6364.0
26,2545.5
26,5786.0
26,1527.3
26,6943.0
26,462.9
26,2603.55
26,1504.2
26,7636.0
26,10413.0
26,0.0
26,2777.1
26,1318.0
26,2603.5
26,4629.0
26,17820.0
26,5207.0
26,2603.5
26,5091.0
26,1527.3
26,1388.7
26,2036.7
26,3702.8
26,1414.2
26,5785.7
26,964.3
26,2571.4
26,2057.2
26,9257.0
26,5785.5
26,462.9
26,2430.0
26,6590.0
26,2430.0
26,10286.0
26,549.16
26,11571.0
26,636.4
26,3182.0
26,2036.4
26,5785.5
26,4628.6
26,9643.0
26,1508.6
26,46128.0
26,38570.0
26,1041.4
26,555.4
26,2965.5
26,5000.0
26,15621.0
26,443.6
26,3394.5
26,1037.82
26,2430.0
26,1037.82
26,5040.84
26,1735.7
26,6393.0
26,636.4
26,5554.2
26,878.6
26,520.7
26,381.8
26,7714.0
26,1757.2
26,1647.5
26,520.7
26,1446.4
26,4628.6
26,578.6
26,1272.9
26,659.0
26,13018.5
26,2545.6
26,1018.2
26,925.7
26,1458.0
26,17358.0
26,2661.4
26,3819.0
26,835.8
26,4173.6
26,988.5
26,3182.0
26,763.8
26,31820.0
26,1600.0
26,6428.5
26,4860.0
26,1607.1
26,6016.8
26,3356.0
26,1157.1
26,1980.0
26,5790.0
26,1458.0
26,2603.55
26,549.16
26,2672.6
26,1018.2
26,1272.8
26,604.1
26,2082.6
26,1909.5
26,810.0
26,1757.2
26,4512.3
26,4736.0
26,10182.0
26,2082.8
26,4455.0
26,1504.2
26,5432.7
26,30856.0
26,1909.5
26,27000.0
26,1909.2
26,1041.4
26,7714.0
26,2227.5
26,1336.3
26,254.6
26,2256.8
26,1800.0
26,405.0
26,1562.1
26,659.0
26,486.0
26,752.1
26,1909.0
26,5125.2
26,2057.2
26,752.1
26,1928.5
26,1542.8
26,2121.5
26,833.8
26,1414.3
26,5207.1
26,972.0
26,565.7
26,2121.0
26,565.7
26,1420.8
26,526.0
26,848.6
26,4628.8
26,257.1
26,5143.0
26,231.4
27,1041.4
27,2306.4
27,2256.3
27,1336.5
27,1562.1
27,3471.3
27,5658.0
27,1527.3
27,1388.4
27,752.1
27,3471.6
27,18514.0
27,1909.2
27,1909.5
27,1000.0
27,509.1
27,1446.5
27,763.8
27,3818.7
27,2430.0
27,1157.1
27,12342.72
27,509.1
27,2314.2
27,3819.0
27,891.0
27,1041.4
27,1909.5
27,1851.4
27,1909.5
27,5554.4
27,254.6
27,2777.1
27,1336.5
27,2661.4
27,1909.2
27,1851.6
27,3819.0
27,10414.2
27,509.1
27,1527.2
27,2546.0
27,8679.0
27,1504.2
27,10415.0
27,604.1
27,5207.1
27,763.8
27,3471.0
27,1215.2
27,1562.1
27,1157.1
27,1504.2
27,520.8
27,763.8
27,2227.5
27,2745.8
27,3124.2
27,2661.4
27,988.5
27,1851.4
27,1527.3
27,2745.8
27,445.5
27,14464.0
27,1458.0
27,752.1
27,1851.4
27,3471.0
27,2603.7
27,1382.7
27,3295.0
27,3226.3
27,31242.6
27,5207.0
27,5091.0
27,4860.0
27,2557.2
27,3054.6
27,12728.0
27,3402.0
27,624.9
27,445.5
27,381.8
27,3240.0
27,5738.95
27,7303.8
27,1851.4
27,988.5
27,1510.25
27,624.9
27,1157.1
27,1671.6
27,5303.5
27,8331.48
27,1018.2
27,867.9
27,6016.8
27,867.9
27,1812.3
27,1318.0
27,636.4
27,2256.3
27,347.2
27,1278.6
27,13884.0
27,5207.1
27,11571.0
27,855.0
27,3295.0
27,2314.5
27,1909.2
27,1909.2
27,2893.0
27,5207.1
27,2082.9
27,1041.3
27,1157.1
27,1504.2
27,1735.8
27,1620.0
27,1336.5
27,2086.8
27,6480.0
27,1157.1
27,9885.0
27,5786.0
27,2965.2
27,5346.0
27,1157.1
27,5207.1
27,10182.0
27,572.7
27,12728.0
27,868.0
27,7405.6
27,887.2
27,6480.0
27,7000.0
27,2082.9
27,462.9
27,925.8
27,694.4
27,636.4
27,3085.8
27,2545.5
27,3500.0
27,2121.5
27,4512.6
27,5091.0
27,13729.0
27,46284.0
27,4178.5
27,604.1
27,1735.7
27,2256.3
27,11997.36
27,2218.0
27,954.5
27,16200.0
27,462.9
27,1249.8
27,3702.8
27,1420.8
27,1018.4
27,2777.1
27,2314.2
27,41187.0
27,3228.96
27,2291.4
27,2777.0
27,3624.6
27,1928.55
27,1157.1
27,1667.6
27,10183.5
27,857.1
27,578.6
27,8678.5
27,0.0
27,1714.2
27,521.7
27,3471.5
27,2282.0
27,895.0
27,381.9
27,4628.5
27,20868.0
27,5785.5
27,925.7
27,2430.0
27,16804.5
27,2057.0
27,3118.5
27,2314.5
27,0.0
27,4339.2
27,2285.5
27,7638.0
27,93727.8
27,4118.7
27,2828.5
27,4262.0
27,58320.0
27,5207.1
27,88869.12
27,3760.5
27,19093.5
27,4628.5
27,13885.2
27,1977.0
27,1272.9
27,2256.3
27,1909.2
27,1909.5
27,17358.0
27,3818.4
27,13827.0
27,15621.3
27,26359.0
27,3182.0
27,1157.1
27,4339.5
27,1504.2
27,10414.0
27,25734.46
27,2430.0
27,13180.0
27,988.5
27,173568.0
27,2282.0
27,0.0
27,4860.0
27,62485.2
27,4339.5
27,23142.0
27,4179.0
27,18513.6
27,7000.5
27,18513.6
27,1620.0
27,0.0
27,3130.2
27,52071.0
27,15042.0
27,65899.2
27,18781.2
27,14464.0
27,3471.4
27,1278.6
27,3130.2
27,2416.4
27,48328.0
27,4942.0
27,11200.97
27,1382.7
27,54916.0
27,10543.2
27,2893.0
27,2086.8
27,27000.0
27,3000.0
27,1041.4
27,2661.4
27,18514.0
27,5143.0
27,5208.0
27,752.1
27,2082.6
27,1620.0
27,2829.0
27,1372.9
27,3182.0
27,2828.5
27,6942.5
27,2057.2
27,2557.2
27,2700.0
27,1920.0
27,2893.0
27,5091.0
27,33428.0
27,15526.0
27,2898.25
27,1527.6
27,6406.75
27,1736.0
27,5091.3
27,10182.0
27,3050.8
27,12342.0
27,3471.3
27,3471.3
27,2314.5
27,1504.2
27,4262.0
27,7638.0
27,7521.0
27,2545.5
27,810.0
27,10414.0
27,13838.4
27,5998.68
27,4169.0
27,972.0
27,26728.8
27,5091.0
27,6364.0
27,1909.0
27,9257.0
27,988.5
27,1909.5
27,2089.5
27,2430.0
27,810.0
27,6618.3
27,2416.4
27,8100.0
27,1909.0
27,1527.3
27,462.9
27,2227.5
27,1333.5
27,5207.0
27,5207.0
27,5207.0
27,5207.0
27,2892.9
27,426.2
27,936.0
27,4628.5
27,1909.5
27,4114.0
27,2745.8
27,852.4
27,3818.4
27,5143.0
27,1909.2
27,1562.1
27,4243.0
27,3819.0
27,1735.8
27,1562.1
27,578.6
27,1555.6
27,857.1
27,2545.5
27,1851.4
27,2893.0
27,1977.0
27,2430.0
27,5207.1
27,1102.0
27,11571.0
27,2291.4
27,3111.4
27,1909.2
27,2314.2
27,1388.7
27,5207.0
27,4628.4
27,578.55
27,3819.0
27,925.7
27,8872.0
27,5207.1
27,5785.5
27,3471.0
27,3394.5
27,1504.2
27,988.5
27,1542.8
27,5728.5
27,2314.2
27,4564.0
27,2036.8
27,4050.0
27,1909.5
27,381.8
27,1318.0
27,10414.5
27,3471.4
27,11137.5
27,4118.7
27,7290.0
27,1330.7
27,2082.9
27,4320.0
27,10182.0
27,2472.5
27,578.6
27,381.8
27,3840.0
27,976.3
27,7687.8
27,5207.1
27,5658.0
27,1482.6
27,5786.0
27,4339.2
27,1485.0
27,1159.3
27,2121.5
27,4104.0
27,4178.5
27,5357.0
27,900.0
27,1482.6
27,900.0
27,5142.9
27,4243.0
27,1157.1
27,1519.6
27,1944.0
27,854.2
27,4320.0
27,1024.2
27,5091.0
27,1928.6
27,4628.4
27,6942.0
27,2592.0
27,2828.5
27,4628.4
27,5217.0
27,417.9
27,2965.5
27,243.0
27,1253.7
27,4200.3
27,1527.3
27,4455.0
27,1157.1
27,7232.0
27,4628.5
27,2603.55
27,1504.2
27,810.0
27,381.8
27,381.8
27,2227.5
27,347.1
27,2082.8
27,578.6
27,2314.5
27,445.5
27,8678.5
27,2603.5
27,2545.8
27,7638.0
27,810.0
27,5091.0
27,2673.0
27,3471.4
27,2314.3
27,593.04
27,2565.0
27,190.9
27,10182.0
27,1041.4
27,5554.32
27,1157.1
27,2121.5
27,25000.0
27,5217.0
27,954.5
27,402.72
27,14464.0
27,1909.0
27,2256.3
27,2430.0
27,520.8
27,3760.5
27,2430.0
27,2256.3
27,4050.0
27,2545.5
27,2603.5
27,2545.5
27,1735.8
27,4860.0
27,636.4
27,1562.1
27,2893.0
27,925.7
27,5785.5
27,810.0
27,1735.7
27,7841.76
27,2256.3
27,8019.0
27,520.7
27,2603.5
27,921.8
27,12149.9
27,445.5
27,2227.5
27,520.7
27,1318.0
27,11108.64
27,852.4
27,2745.8
27,6364.0
27,2314.2
27,2603.7
27,1909.2
27,462.9
27,5786.0
27,752.1
27,1909.5
27,954.6
27,1041.4
27,925.7
27,5207.1
27,694.2
27,1504.2
27,381.8
27,822.8
27,2227.5
27,1330.7
27,1909.2
27,3471.5
27,1757.2
27,5786.0
27,8678.0
27,1372.9
28,2545.8
28,1318.0
28,988.5
28,1330.7
28,1145.7
28,520.7
28,4073.4
28,4050.0
28,5346.0
28,1273.0
28,3130.2
28,1527.3
28,2086.8
28,3702.8
28,1909.2
28,2291.4
28,5217.0
28,1620.0
28,9720.0
28,4200.3
28,4942.5
28,2291.4
28,2291.4
28,5207.0
28,5491.6
28,2603.5
28,12728.0
28,1620.0
28,2314.3
28,578.6
28,2603.55
28,1388.7
28,2603.55
28,2290.8
28,347.1
28,1504.2
28,4832.8
28,2603.7
28,520.7
28,1909.0
28,5322.8
28,1145.7
28,1041.4
28,1272.8
28,254.6
28,2603.55
28,1527.3
28,2892.8
28,289.3
28,3471.0
28,4339.5
28,810.0
28,1157.1
28,8678.5
28,1666.2
28,3818.4
28,887.2
28,13885.5
28,4072.8
28,2603.55
28,1357.8
28,2121.0
28,9257.0
28,2013.6
28,2430.0
28,1157.1
28,1527.3
28,636.3
28,2545.5
28,2485.0
28,1145.4
28,5658.0
28,1372.9
28,417.9
28,3050.8
28,1504.2
28,1041.6
28,810.0
28,134.24
28,0.0
28,4114.0
28,3624.6
28,15621.3
28,5786.0
28,1735.8
28,2083.0
28,1388.6
28,0.0
28,8910.0
28,604.1
28,1894.4
28,3471.3
28,1614.48
28,1018.4
28,848.6
28,0.0
28,4628.5
28,7232.5
28,1272.9
28,13885.5
28,9643.0
28,3999.12
28,3819.0
28,0.0
28,2661.4
28,5091.0
28,1272.8
28,2314.25
28,1527.6
28,1458.0
28,1272.8
28,0.0
28,2057.2
28,1562.1
28,7232.0
28,3835.8
28,8100.0
28,1157.1
28,5728.5
28,318.2
28,2082.6
28,604.1
28,2745.8
28,0.0
28,1317.9
28,6654.0
28,3182.25
28,254.55
28,1318.0
28,5785.5
28,3471.5
28,1336.65
28,2306.4
28,6789.0
28,21384.0
28,0.0
28,17357.0
28,5264.7
28,3182.0
28,124.98
28,2603.5
28,1851.4
28,3760.5
28,138.84
28,1909.5
28,1909.0
28,2545.5
28,1272.8
28,2545.5
28,329.5
28,1157.25
28,0.0
28,4436.0
28,509.1
28,6364.0
28,0.0
28,954.5
28,462.9
28,1565.1
28,202.5
28,810.0
28,2082.9
28,4262.0
28,1388.6
28,3760.5
28,5091.0
28,1157.1
28,2082.8
28,678.9
28,2545.5
28,9257.0
28,3645.0
28,8100.0
28,752.1
28,1318.0
28,115.72
28,1736.0
28,694.2
28,4393.0
28,0.0
28,3020.5
28,3471.4
28,1909.2
28,381.8
28,2893.0
28,593.04
28,3471.3
28,6712.0
28,1157.1
28,752.1
28,3954.0
28,3819.0
28,8358.0
28,686.45
28,1812.3
28,15276.0
28,7000.5
28,445.5
28,3182.0
28,4860.0
28,1273.0
28,1043.4
28,4339.5
28,381.9
28,381.9
28,3124.2
28,4628.5
28,5728.5
28,1736.0
28,7521.0
28,5554.32
28,520.7
28,2673.0
28,3124.2
28,1851.4
28,461.28
28,833.8
28,2314.2
28,1851.4
28,2057.0
28,1318.0
28,925.8
28,2673.0
28,891.0
28,173.6
28,2545.5
28,0.0
28,14464.0
28,5657.0
28,3214.0
28,925.8
28,1372.9
28,1607.0
28,44.36
28,1920.0
28,0.0
28,1414.2
28,1157.25
28,0.0
28,0.0
28,5143.0
28,5785.5
28,0.0
28,572.7
28,2475.0
28,2603.5
28,4455.0
28,7232.0
28,0.0
28,127.28
28,95.45
28,1943.97
28,0.0
28,3182.0
28,925.7
28,0.0
28,0.0
28,0.0
28,0.0
28,4998.9
28,0.0
28,3760.5
28,659.0
28,2227.5
28,0.0
28,0.0
28,0.0
28,0.0
28,567.0
28,855.0
28,2306.4
28,0.0
28,694.28
28,0.0
28,0.0
28,0.0
28,153.76
28,0.0
28,1735.5
28,1041.4
28,3471.3
28,312.42
28,0.0
28,4609.0
28,3702.9
28,138.87
28,4050.0
28,0.0
28,1414.3
28,225.63
28,0.0
28,0.0
28,5554.2
28,0.0
28,891.0
28,2603.55
28,5264.7
28,999.78
28,0.0
28,0.0
28,2557.2
28,0.0
28,1909.5
28,1012.48
28,1369.2
28,2392.77
28,405.0
28,0.0
28,3624.6
28,208.29
28,694.2
28,5785.5
28,4200.3
28,0.0
28,0.0
28,0.0
28,8910.0
28,2673.0
28,1736.0
28,0.0
28,7636.5
28,0.0
28,0.0
28,0.0
28,1041.6
28,339.45
28,11997.36
28,173.57
28,7714.0
28,2800.2
28,0.0
28,0.0
28,3182.0
28,0.0
28,1620.0
28,2430.0
28,2082.9
28,0.0
28,0.0
28,0.0
28,947.2
28,2738.4
28,578.6
28,1382.7
28,694.2
28,2745.8
28,0.0
28,0.0
28,3819.0
28,2545.5
28,486.0
28,0.0
28,2291.4
28,0.0
28,173.55
28,0.0
28,3818.4
28,0.0
28,5091.0
28,0.0
28,0.0
28,3182.0
28,0.0
28,1330.7
28,2745.8
28,1928.7
28,10286.0
28,2291.4
28,0.0
28,0.0
28,0.0
28,0.0
28,0.0
28,4860.0
28,0.0
28,1527.6
28,0.0
28,10182.0
28,1214.99
28,1458.0
28,0.0
28,578.6
28,3819.0
28,3471.4
28,0.0
28,3124.2
28,318.2
28,1153.2
28,0.0
28,8019.0
28,115.71
28,3471.3
28,0.0
28,5786.0
28,1909.2
28,2314.2
28,0.0
28,6248.4
28,347.13
28,891.0
28,0.0
28,925.8
28,0.0
28,0.0
28,1388.6
28,0.0
28,1909.0
28,0.0
28,988.5
28,0.0
28,636.4
28,0.0
28,2036.7
28,0.0
28,925.7
28,0.0
28,2089.5
28,0.0
28,810.0
28,0.0
28,3624.6
28,0.0
28,243.0
28,0.0
28,5786.0
28,194.4
28,101.82
28,347.14
28,0.0
28,5207.0
28,8524.0
28,1504.2
28,3819.0
28,0.0
28,0.0
28,0.0
28,1620.0
28,3124.2
28,2036.4
28,5091.0
28,0.0
28,0.0
28,0.0
28,0.0
28,0.0
28,0.0
28,0.0
28,0.0
28,49.42
28,221.8
28,324.0
28,5217.0
28,1041.4
28,3500.0
28,9546.0
28,2545.5
28,17356.5
28,1928.5
28,12342.72
28,2603.55
28,2082.9
28,2940.0
28,1909.0
28,8486.0
28,7521.0
28,16071.0
28,2892.8
28,2603.55
28,1388.4
28,2475.0
28,520.8
28,9472.0
28,72899.4
28,4243.0
28,2893.0
28,5322.8
28,4166.0
28,8910.0
28,2218.0
28,3240.0
28,19092.0
28,2777.16
28,3471.6
28,1372.9
28,1562.1
28,1037.82
28,2314.2
28,13885.5
28,900.0
28,6682.5
28,2321.5
28,20868.0
28,2546.0
28,7000.5
28,671.2
28,2121.5
28,1504.2
28,16038.0
28,1388.6
28,2306.4
28,1667.6
28,1620.0
28,5554.32
28,3818.7
28,13692.0
28,4050.0
28,2430.0
28,2089.5
28,1591.0
28,1851.4
28,7521.0
28,2057.0
28,925.8
28,4455.0
28,1504.2
28,2745.8
28,1909.0
28,2603.7
28,1382.7
28,2893.0
28,1157.1
28,2545.5
28,7232.0
28,1708.4
28,527.18
28,0.0
28,13365.0
28,2603.5
28,10414.2
28,2673.0
28,5766.8
28,5786.0
28,636.4
28,8100.0
28,318.2
28,763.8
28,2218.0
28,6942.6
28,4050.0
28,925.7
28,2636.0
28,1620.0
28,1851.4
28,509.1
28,752.1
28,6789.0
28,1851.4
28,763.8
28,790.8
28,50.91
28,1909.0
28,1208.2
28,1647.5
28,1388.52
28,1562.1
28,445.5
28,462.9
28,578.6
28,1735.5
28,1157.1
28,520.7
28,2603.55
28,2777.16
28,1318.0
28,4512.6
28,2314.2
28,7638.0
28,381.9
28,1157.25
28,2198.68
28,2256.3
28,763.8
28,925.7
28,7636.0
28,2314.2
28,636.4
28,1253.7
28,3471.0
28,3624.6
28,1318.0
28,988.5
28,867.9
28,3394.5
28,763.8
28,624.9
28,0.0
28,3624.6
28,7998.24
28,6943.2
28,0.0
28,3124.2
28,4860.0
28,8262.0
28,3326.75
28,7521.0
28,54151.2
28,9376.4
28,5207.0
28,6248.4
28,8019.0
28,4582.8
28,988.5
28,2430.0
28,2083.0
28,11997.36
28,4179.0
28,867.9
28,4050.0
28,486.0
28,6041.0
28,10182.0
28,6364.0
28,7638.0
28,1909.0
28,277.7
28,3295.0
28,1736.0
28,3017.2
28,676.7
28,2314.25
28,1043.4
28,2082.6
28,4512.6
28,0.0
28,752.1
28,1504.2
28,3130.2
28,0.0
28,2314.3
28,1527.48
28,1318.0
28,3124.2
28,2468.4
28,0.0
28,1330.8
28,1620.0
28,1736.0
28,4118.7
28,424.3
28,2828.4
28,5785.7
28,3477.9
28,1342.4
28,636.3
28,878.6
28,2562.6
28,1478.7
28,1736.0
28,3818.4
28,2083.0
28,2333.4
28,2227.5
28,2565.0
28,3760.5
28,1006.8
28,2777.1
28,1909.0
28,2603.5
28,8486.0
28,810.0
28,1018.2
28,1041.4
28,914.2
28,2545.5
28,5207.1
28,289.3
28,5091.0
28,2472.5
28,2089.5
28,710.4
28,1735.7
28,424.3
28,3471.0
28,212.1
28,7714.0
28,1980.0
28,11137.5
28,353.8
28,1330.7
28,947.2
28,4118.7
28,289.3
28,1812.3
28,1384.6
28,29403.0
28,565.6
28,578.6
28,212.0
28,694.3
28,925.72
28,1620.0
28,21004.5
28,1504.2
28,38181.0
28,2036.7
28,15910.4
28,1041.4
28,5091.35
28,2777.16
28,2174.7
28,1272.9
28,9546.9
28,1272.8
28,1272.81
28,1157.1
28,10040.8
28,4942.5
28,11477.4
28,1272.8
28,1782.0
28,921.8
28,19092.7
28,10139.8
28,12728.1
28,5091.9
28,8910.0
28,50913.5
28,14000.8
28,3818.65
28,2603.5
28,28000.5
28,49005.0
28,30802.2
28,1993.53
28,6364.6
29,15428.0
29,2036.7
29,5092.0
29,2545.5
29,2863.5
29,2314.5
29,520.8
29,868.0
29,10148.6
29,11571.0
29,3394.5
29,0.0
29,31242.6
29,1388.4
29,5091.0
29,0.0
29,23142.0
29,763.8
29,1250.0
29,912.8
29,8100.0
29,527.18
29,9218.0
29,4050.0
29,46128.0
29,1504.2
29,3819.0
29,4609.0
29,18514.0
29,2603.5
29,10182.0
29,2965.2
29,2256.3
29,3819.0
29,1145.4
29,1620.0
29,6364.0
29,4628.5
29,2082.6
29,6364.0
29,10434.0
29,1208.2
29,6393.0
29,5091.0
29,12537.0
29,954.5
29,5728.5
29,7638.0
29,2430.0
29,5461.63
29,6364.0
29,1157.2
29,13729.0
29,1909.0
29,3471.3
29,1278.6
29,5931.0
29,0.0
29,9128.0
29,1272.9
29,2603.5
29,0.0
29,2507.4
29,0.0
29,53228.0
29,5207.4
29,21001.5
29,0.0
29,13885.8
29,0.0
29,3818.7
29,2256.3
29,31242.6
29,0.0
29,4165.8
29,3471.4
29,13729.0
29,0.0
29,2314.2
29,1812.3
29,3472.0
29,11571.0
29,13113.8
29,14464.0
29,3182.0
29,2430.0
29,572.7
29,347.2
29,1736.0
29,1041.4
29,17357.0
29,0.0
29,1272.8
29,3471.0
29,9257.0
29,2227.5
29,624.9
29,1620.0
29,2121.4
29,3182.1
29,0.0
29,0.0
29,1377.0
29,5217.0
29,4942.5
29,0.0
29,1041.4
29,1909.5
29,8678.5
29,10414.2
29,0.0
29,5207.1
29,10182.0
29,1620.0
29,6041.0
29,1388.4
29,3020.5
29,4628.6
29,0.0
29,13885.2
29,8910.0
29,1018.2
29,0.0
29,1527.6
29,14001.0
29,1735.5
29,52.07
29,810.0
29,1620.0
29,1272.8
29,0.0
29,1909.5
29,2545.5
29,3760.5
29,101.84
29,1157.1
29,6364.0
29,611.01
29,0.0
29,4200.3
29,1157.1
29,468.63
29,0.0
29,2603.7
29,2430.0
29,0.0
